x,y,z
-0.0032375832,0.0038942625,-0.007582359
0.0016493346,0.0014508037,-0.0051389
0.0126449,-0.0071013025,0.0070783943
0.015088359,-0.0034361142,-0.0014737118
0.018753547,-0.0022143847,-0.014912736
0.0016493346,-0.0046578436,-0.0063606296
-0.020341795,-0.015653409,-0.0039171707
-0.0069027715,-0.01198822,-0.014912736
0.011423171,0.002672533,-0.023464842
-0.03378082,0.0014508037,-0.007582359
-0.06554578,-0.0046578436,0.003413206
-0.025228713,0.005115992,0.008300124
-0.03133736,0.0038942625,0.030291254
-0.098532476,2.2907424E-4,0.084047355
-0.09364556,0.005115992,0.15124246
-0.10830631,0.05642863,0.31251076
-0.29278746,0.01122464,0.53120035
-0.49925974,-0.025427245,0.80853295
-0.5029249,-0.0083230315,1.1164087
-0.1657276,0.016111556,1.421841
0.2997513,0.03688096,1.7981337
0.39015928,0.020998474,2.163431
0.26065597,-0.05352702,2.4419851
0.27531672,-0.029092433,2.7009919
0.3950462,-0.025427245,2.9771025
0.34617704,-0.025427245,3.2678742
-0.16817106,-0.10361793,3.5109985
-0.71550584,-0.23067778,3.778557
-0.6275413,-0.43959355,4.096207
-0.19749257,-0.55565786,4.313675
0.0334143,-0.52267116,4.533586
-0.5017032,-0.48846272,4.6850805
-1.2726145,-0.51778424,4.5812335
-1.4961909,-0.64728755,4.390644
-1.1064593,-0.6656135,4.1646237
-0.70328856,-0.545884,4.007021
-0.705732,-0.4713585,3.8860693
-1.0087209,-0.4628064,3.6356149
-1.1919804,-0.4371501,3.3216302
-0.95618653,-0.29542947,3.0137546
-0.50414664,-0.11827868,2.7999518
-0.40885177,0.020998474,2.5433886
-0.46993825,0.051541712,2.334473
-0.41984734,0.08086322,2.153657
-0.4149604,0.08208495,2.0827966
-0.61654574,-0.019318597,1.9655106
-0.8694437,-0.113391764,1.544014
-0.628763,-0.11217003,1.0638744
-0.25491387,-0.14149155,0.6851383
-0.14740166,-0.19524764,0.19888991
0.10060942,-0.13416116,-0.38998368
0.59296644,0.04054615,-0.9458705
0.94726795,0.06009382,-1.3294936
0.79821694,-0.05963567,-1.7412164
0.5050019,-0.041309725,-2.2396822
0.63084,0.09063706,-2.7625823
1.0547801,0.1590539,-3.301365
1.0425628,0.23846632,-3.9843118
0.54898417,0.39484766,-4.598841
0.59296644,0.3459785,-5.034999
0.9216116,0.42661265,-5.661746
0.73224354,0.6660716,-6.297045
0.15680897,0.9592867,-6.559717
0.109161526,1.08879,-6.5878167
0.36694643,0.95439976,-7.0142007
0.16047415,0.98005605,-6.953114
0.7505695,1.165759,-6.122338
1.0975406,1.0741293,-6.0099387
0.19223912,0.686841,-5.8535576
0.1458134,0.16027564,-4.9592514
0.83120364,0.15538871,-3.8645823
0.7432391,-0.08284853,-3.0374713
-0.050885033,-0.48235407,-1.9537973
-0.6849626,-0.7376955,-1.1315734
-0.81202245,-0.63140506,-0.6587641
-0.4149604,-0.39927647,-0.4034227
0.11160499,-0.16959132,-0.23482405
0.2826471,0.055206902,-0.11875974
0.043188136,0.061315548,-2.5198236E-4
-0.26346597,0.012446369,0.011965312
-0.22437061,0.07964149,-0.017356195
0.10427461,0.17127119,-0.012469277
0.24477349,0.20303616,-0.016134465
0.13237438,0.16638428,0.01929569
0.04929678,0.07964149,0.051060654
0.096944235,0.07964149,0.04373028
0.17513491,0.09552397,0.047395468
0.16780454,0.061315548,0.0486172
0.114048444,0.05398517,0.03517817
0.0541837,0.069867656,0.009521853
0.0749531,0.04054615,0.01807396
0.11649191,0.03565923,0.024182608
0.040744673,0.08086322,0.01807396
-0.13274091,0.045433067,0.011965312
-0.15595376,0.0136680985,0.016852228
-0.0020158538,0.038102686,0.008300124
0.10427461,0.05276344,0.0046349354
0.048075054,0.03077231,0.01929569
-0.0496633,0.008781181,0.037621632
-0.0618806,0.0038942625,0.025404336
